Product_id,Product_name,Brand,Regular_price,Selling_price,Promotion_description,Currency,Pdp_url,Breadcrumb,Product_description,Color,Size,Rating,Review,Features,Material_Care_instruction,Availability,Image_url
22476715,Big Boys Jumpman Global Graphic T-Shirt,Jordan," 2,498.00"," 1,874.00", 25% off,INR,https://www.macys.com/shop/product/jordan-big-boys-jumpman-global-graphic-t-shirt?ID=22476715,Kids>Activewear,"Put your little baller in this goes-with-anything T-shirt from Jordan, which features a gradient wordmark logo graphic. It's made of soft jersey in a classic short-sleeve silhouette with a tagless crewneck for fuss-free wear.","['Black', 'White']","['S', 'M', 'L', 'XL']",,,"Ribbed crewneck ,Short sleeves with logo detail at left sleeve,Large graphic on the front	 ,Tagless interior,Soft jersey knit fabric ,60% cotton, 40% polyester,Machine wash,Imported","Machine wash,60% cotton, 40% polyester",,"['https://slimages.macysassets.com/is/image/MCY/products/9/optimized/33010259_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/0/optimized/33010260_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/1/optimized/33010261_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/3/optimized/33010263_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/4/optimized/33010264_fpx.tif']"
20314884,Big Boys Signature Hoodie,Champion," 2,855.00"," 1,136.00", 60% off,INR,https://www.macys.com/shop/product/champion-big-boys-signature-hoodie?ID=20314884,Kids>Activewear,"Warm up or chill out. A classic hoodie with a branded script logo, this sweatshirt is everything you'd expect from Champion and more. It's crafted with soft cotton and a cozy kangaroo pocket for all-day comfort that's great for lounging in or throwing on after practice.","['Light Blue', 'Surf The W', 'Heather Grey', 'Black', 'Navy']","['M', 'L']",4.5,16,"Lined hoodie	 ,Long sleeves,Embroidered script logo,Kangaroo pocket,60% cotton, 40% polyester,Machine wash,Imported","60% cotton, 40% polyester,Machine wash",,"['https://slimages.macysassets.com/is/image/MCY/products/9/optimized/29523059_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/3/optimized/29523063_fpx.tif']"
12168679,"Big Boy's 5-Piece Shirt, Tie, Jacket, Vest and Pants Solid Suit Set",Perry Ellis," 2,855.00"," 11,957.00", 60% off,INR,https://www.macys.com/shop/product/perry-ellis-big-boys-5-piece-shirt-tie-jacket-vest-pants-solid-suit-set?ID=12168679,Kids>Suits & Suit Sets,"A modern take on a classic suit by Perry Ellis, this 5-piece solid suit is great for your little buddy's next event. A perfect blend of elegance, style and comfort.","['Dark Grey', 'Black', 'Navy', 'Royal Blue', 'Burgundy', 'White']","['8', '10', '12', '14', '18', '20']",3.7,48,"Imported,Jacket - Notch lapel, solid, chest pocket, side flap pockets, inside pockets, two button front closure,Shirt - White button up dress shirt,Tie - Matching tie,Vest - Four button closure, solid pattern, V-neck vest,Pants - Flat front, zip fly, button closure, solid,This item purchased online must be returned to the vendor by mail only. This item cannot be returned to Macy's stores.","Dry Clean,Polyester/rayon/spandex ",,"['https://slimages.macysassets.com/is/image/MCY/products/2/optimized/13895862_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/9/optimized/13895859_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/8/optimized/13895858_fpx.tif']"
6417698,Little Girls 2-Pc. Denim Skirtall & T-Shirt Set,Hello Kitty," 4,819.00"," 2,409.00", 50% off,INR,https://www.macys.com/shop/product/hello-kitty-little-girls-2-pc.-denim-skirtall-t-shirt-set?ID=6417698,Kids>Dresses,"An sweet skirtall and T-shirt combine in this adorable set, featuring a Hello Kitty face at the skirtall bib and a cute dot and Hello Kitty print on the T-shirt.",[],"['4', '5', '6', '6X']",4.8,165,"Skirtall: embroidered Hello Kitty face at bib; two pockets at hips; crisscross straps in back,T-shirt: crew neck; allover dot and Hello Kitty print,Skirtall: rayon/polyester/spandex; T-shirt: cotton/polyester,Machine washable,Imported","Skirtall: rayon/polyester/spandex; T-shirt: cotton/polyester,Machine washable",,"['https://slimages.macysassets.com/is/image/MCY/products/4/optimized/23327104_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/5/optimized/23327105_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/6/optimized/23327106_fpx.tif']"
20919319,"Little Boys Henley Hoodie & Shorts, 2 Piece Set	",Jordan," 4,283.00"," 2,570.00", 40% off,INR,https://www.macys.com/shop/product/jordan-little-boys-henley-hoodie-shorts-2-piece-set?ID=20919319,Kids>Activewear,"Upgrade your child's wardrobe with this comfy and sporty two-piece Jordan set featuring a henley hoodie and matching shorts. Both pieces are crafted in cozy French terry fabric for comfort, while the stylish three-button placket and iconic Jumpman logo add flair to the hoodie. Perfect for active days or relaxing, this set keeps kids looking cool and feeling great.","['Black', 'Light Gray Heather']",['4'],5,1,"Set includes: 1 henley hoodie and 1 pair of shorts,Hoodie: attached hood; short sleeves; three-button placket; Jordan Jumpman detail at left chest; ""Air Jordan"" graphic at back; French terry fabric,Shorts: pulls on with elastic waistband; Jordan logo at left front; French terry fabric,60% cotton, 40% polyester,Machine wash,Imported","60% cotton, 40% polyester,Machine wash",,"['https://slimages.macysassets.com/is/image/MCY/products/1/optimized/32245821_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/3/optimized/32245823_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/6/optimized/32245826_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/7/optimized/32245827_fpx.tif']"
19249479,Little & Big Boys Relaxed 5-Pocket Denim Shorts,Epic Threads," 2,632.00"," 1,316.00", 50% off,INR,https://www.macys.com/shop/product/epic-threads-little-big-boys-relaxed-5-pocket-denim-shorts-exclusively-at-macys?ID=19249479,Kids>Shorts,Keep his casual look comfy for all his adventures with these Epic Threads denim shorts designed with an adjustable waistband and comfort stretch.,[],[],4.8,8,"Zip fly with button closure,Adjustable waistband,5-pocket,Comfort stretch,Macy's Exclusive,77% cotton, 22% polyester, 1% spandex,Machine wash,Imported","77% cotton, 22% polyester, 1% spandex,Machine wash",,"['https://slimages.macysassets.com/is/image/MCY/products/0/optimized/30185370_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/3/optimized/30185373_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/2/optimized/30185372_fpx.tif']"
21383563,Little & Big Girls Flowy Shorts,Epic Threads," 2,498.00"," 1,249.00", 50% off,INR,https://www.macys.com/shop/product/epic-threads-little-big-girls-flowy-shorts-exclusively-at-macys?ID=21383563,Kids>Shorts,"Flowy and fun for her active days, these stretchy Epic Threads shorts feature a cute layered design.","['Medieval Blue', 'Pop Pink']","['XS (5/6)', 'S (7/8)', 'M (10/12)', 'L (14/16)', 'XL (18/20)']",4.6,12,"Pulls on with elastic waistband  ,Layered design,Macy's Exclusive,Shell: 92% polyester 8% spandex; undershorts: 82% polyester 18% spandex,Machine wash,Imported","Machine wash,Shell: 92% polyester 8% spandex; undershorts: 82% polyester 18% spandex",,"['https://slimages.macysassets.com/is/image/MCY/products/2/optimized/32412852_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/3/optimized/32412853_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/5/optimized/32412855_fpx.tif']"
21342111,Big Girl Enlarged Flora Eyelet Dress,Rare Editions," 6,603.00"," 3,962.00", 40% off,INR,https://www.macys.com/shop/product/rare-editions-big-girl-enlarged-flora-eyelet-dress?ID=21342111,Kids>Dresses,A Big Girl's Casual Dress in an all-over enlarged flora embroidered eyelet with tiered skirt,[],"['7', '8', '10', '12', '14', '16']",4.5,6,"Slip on dress with smocked back,Sleeveless,Square neck,Sister style available,Macy's exclusive,Lined,Pull over closure,Dress: 100% cotton; Lining: 50% cotton, 50% polyester,Machine washable,Imported","Machine washable,Dress: 100% cotton; Lining: 50% cotton, 50% polyester",,"['https://slimages.macysassets.com/is/image/MCY/products/1/optimized/31864381_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/9/optimized/31873419_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/2/optimized/31873422_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/3/optimized/31873423_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/4/optimized/31873424_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/8/optimized/32145138_fpx.tif']"
21249552,Little & Big Girls Light Wash Bergenia Denim Shorts,Epic Threads," 3,034.00"," 1,517.00", 50% off,INR,https://www.macys.com/shop/product/little-big-girls-light-wash-bergenia-denim-shorts-exclusively-at-macys?ID=21249552,Kids>Shorts,"Designed with a touch of comfy stretch, these denim shorts from Epic Threads are essentials for her sunny-day wardrobe.",[],"['5', '6', '8', '10', '12', '14', '16', '18', '20']",,,"Zip fly with button closure,Adjustable waistband,5-pocket,Whiskered details at front,Frayed hems,Macy's Exclusive,99% cotton, 1% elastane,Machine wash,Imported","99% cotton, 1% elastane,Machine wash",,"['https://slimages.macysassets.com/is/image/MCY/products/6/optimized/32427936_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/7/optimized/32427937_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/8/optimized/32427938_fpx.tif']"
21047331,"Little & Big Girls Dot-Print Skater Dress, Exclusively at Macy's",Epic Threads," 1,963.00", 982.00, 50% off,INR,https://www.macys.com/shop/product/epic-threads-little-big-girls-dot-print-skater-dress-exclusively-at-macys?ID=21047331,Kids>Dresses,"She'll love this cute and comfy Epic Threads skater dress, featuring a playful print and a pullover design.",[],"['XS (5/6)', 'S(7-8)', 'M (10/12)', 'L (14/16)', 'XL (18/20)']",4.2,4,"Round neckline,Short sleeves,Pulls on,Allover print,Macy's Exclusive,60% cotton, 40% polyester,Machine wash,Imported","60% cotton, 40% polyester,Machine wash",,"['https://slimages.macysassets.com/is/image/MCY/products/4/optimized/32428104_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/5/optimized/32428105_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/6/optimized/32428106_fpx.tif']"
18392159,Little & Big Boys Cargo Joggers,Epic Threads," 3,034.00"," 1,517.00", 50% off,INR,https://www.macys.com/shop/product/epic-threads-little-big-boys-cargo-joggers-created-for-macys?ID=18392159,Kids>Pants & Leggings,Bring a fresh feel to his casual look with the comfortable drawstring waistband and sporty silhouette of these soft cargo joggers from Epic Threads.,"['Seaweed', 'Deep Black']","['XS (5/6)', 'S (7/8)', 'M (10/12)']",4.6,26,"Pull-on with drawstring and elastic waistband ,Two side hand pockets; two flap cargo pockets at legs,Articulated seam detailing at shins,Ribbed-knit cuffs,Created for Macy's ,Cotton/polyester,Machine washable,Imported","Machine washable,Cotton/polyester",,"['https://slimages.macysassets.com/is/image/MCY/products/3/optimized/29690743_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/5/optimized/29589205_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/7/optimized/29589207_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/7/optimized/29780807_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/6/optimized/29780806_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/5/optimized/29780805_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/9/optimized/29589219_fpx.tif']"
21047328,Little & Big Girls Heart-Print Skater Dress,Epic Threads," 1,963.00", 982.00, 50% off,INR,https://www.macys.com/shop/product/epic-threads-little-big-girls-heart-print-skater-dress-exclusively-at-macys?ID=21047328,Kids>Dresses,Fun hearts are super-cute allover on this short-sleeve knit skater dress from Epic Threads.,[],"['XS (5/6)', 'M (10/12)', 'L (14/16)', 'XL (18/20)']",5,3,"Round neckline,Short sleeves,Pulls on,Allover heart print,Macy's Exclusive,60% cotton, 40% polyester,Machine wash,Imported","Machine wash,60% cotton, 40% polyester",,"['https://slimages.macysassets.com/is/image/MCY/products/8/optimized/32428078_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/9/optimized/32428079_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/1/optimized/32428081_fpx.tif']"
21377856,Little Boys 2-Piece Ball Fire Mixed Shorts and T-Shirt Set,Jordan," 3,926.00"," 2,356.00", 40% off,INR,https://www.macys.com/shop/product/jordan-little-boys-2-piece-ball-fire-mixed-shorts-t-shirt-set?ID=21377856,Kids>Activewear,"This unique Jordan set brings a bold, fiery style to the court. Designed for active play, this set includes a short sleeve T-shirt and matching shorts, both designed with mesh panels for an extra breezy feel and cool comfort.",[],"['4', '5', '6', '7']",,,"Set includes: 1 T-shirt and 1 shorts,Imported,Shorts: French terry fabric, elastic waistband, mesh panels, Jumpman logo on the leg","60% cotton, 40% polyester,Machine wash",,"['https://slimages.macysassets.com/is/image/MCY/products/3/optimized/31765223_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/8/optimized/31765218_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/9/optimized/31765219_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/0/optimized/31765220_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/1/optimized/31765221_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/2/optimized/31765222_fpx.tif']"
21249908,"Little & Big Boys Black Baggy Jeans, Exclusively at Macy's",Epic Threads," 3,569.00"," 1,785.00", 50% off,INR,https://www.macys.com/shop/product/epic-threads-little-big-boys-black-baggy-jeans-exclusively-at-macys?ID=21249908,Kids>Jeans & Denim,Upgrade his denim collection with these cool faded-black baggy jeans by Epic Threads.,[],"['5', '6', '7', '8', '10', '12', '14', '16', '18', '20']",,,"Adjustable waist; front zip and button closure ,Hip pockets; back pockets ,Faded black wash denim,Macy's Exclusive,99% cotton, 1% elastane,Machine wash,Imported","Machine wash,99% cotton, 1% elastane,Faded black wash denim",,"['https://slimages.macysassets.com/is/image/MCY/products/9/optimized/32715139_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/5/optimized/32415375_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/7/optimized/32415377_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/8/optimized/32415378_fpx.tif']"
18383186,Big Boys Jumpman Air Embroidery T-Shirt,Jordan," 2,231.00"," 1,673.00", 25% off,INR,https://www.macys.com/shop/product/jordan-big-boys-jumpman-air-embroidery-t-shirt?ID=18383186,Kids>Activewear,The iconic Jumpman logo is embroidered on the chest of this soft jersey T-shirt.,"['Washed Teal', 'Bright Crimson', 'Lemon Twist', 'Pine Green', 'Legend Blue', 'Sport Blue', 'White', 'Black', 'Carbon Heather', 'Gym Red']","['S', 'M', 'L', 'XL']",4.8,29,"Ribbed crewneck,Short sleeves,Jumpman logo embroidery at chest,Pullover style,Cotton/polyester,Machine washable,Imported","Cotton/polyester,Machine washable",,"['https://slimages.macysassets.com/is/image/MCY/products/3/optimized/32273873_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/5/optimized/32273875_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/8/optimized/32273878_fpx.tif']"
20366051,"Toddler & Little Girls Printed Flutter-Sleeve Pullover Sweatshirt & Elastic-Waistband Printed Jogger Pants, 2 Piece Set   	",adidas," 4,640.00"," 3,480.00", 25% off,INR,https://www.macys.com/shop/product/adidas-toddler-little-girls-printed-flutter-sleeve-pullover-sweatshirt-elastic-waistband-printed-jogger-pants-2-piece-set?ID=20366051,Kids>Activewear,"An allover animal print levels up the look of this two-piece adidas set. Small details like ruffles on the sleeves and subtle 3-Stripes balance things out. So warm and cozy, she'll want to wear this outfit all season long.",[],"['2T', '3T', '4T', '5', '6', '6X']",,,"Set includes: 1 sweatshirt and 1 pair of pants,Sweatshirt: ribbed crewneck; long sleeves with elastic cuffs; flutter trim at shoulders; logo detail at front; allover animal print,Pants: pulls on with elastic waistband; logo detail at left front; allover animal print; 3-Stripes at sides; elastic cuffs,Cotton/polyester,Machine washable,Imported","Cotton/polyester,Machine washable",,"['https://slimages.macysassets.com/is/image/MCY/products/7/optimized/32969287_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/9/optimized/32969289_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/0/optimized/32969290_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/1/optimized/32969291_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/8/optimized/32969288_fpx.tif']"
