Pdp Url,Country,Retail Chain,Brand,Product Name,Pack Size,Price per Pack,Price per Kg or L,Promotion (Yes/No),Promotion Description,Product Description,Ingredients,Legal Name,Category Path,Product Image URL,Product Code (EAN/GTIN),Unit Count or Quantity,Private Label (Yes/No),Promotion Start Date,Promotion End Date,Promotion Type,Store or Region,Allergen & Dietary Claims,Nutritional Values,Manufacturer or Distributor,Additional Claims or Labels
https://www.carrefour.fr/p/barres-chocolatees-lait-kinder-4008400221823?t=2237,france,,KINDER,Barres chocolatées Lait KINDER,18 barres - 378g,5.19,13.73,Yes,30% d'économies,"Kinder Maxi, c'est la barre au goût unique de chocolat Kinder que je connais depuis toujours. Retrouvez le temps d'une pause l'insouciance de votre enfance, en taille adulte !","Chocolat supérieur au LAIT 40% (sucre, LAIT en poudre, beurre de cacao, pâte de cacao, émulsifiants : lécithines SOJA, vanilline), sucre, LAIT écrémé en poudre, huile de palme, BEURRE concentré, émulsifiants : lécithines SOJA, vanilline.",KINDER MAXI : Chocolat supérieur au lait avec fourrage au lait,"Accueil, Rayons , Epicerie sucrée , Confiseries et Chocolats ",https://media.carrefour.fr/medias/22b90acc59bf4d03a71d25f6b13cf448/p_540x540/04008400221823_C1N1_s12.png,4008400221823,,,,,,,,"{'valeur énergétique (kJ)_Valeurs nutritionnelles pour 100 g': '2360 kJ / 100 g', 'valeur énergétique (kcal)_Valeurs nutritionnelles pour 100 g': '566 kcal / 100 g', 'matières grasses_Valeurs nutritionnelles pour 100 g': '35 g / 100 g', 'acides gras saturés_Valeurs nutritionnelles pour 100 g': '22.6 g / 100 g', 'glucides_Valeurs nutritionnelles pour 100 g': '53.5 g / 100 g', 'sucres_Valeurs nutritionnelles pour 100 g': '53.3 g / 100 g', 'protéines_Valeurs nutritionnelles pour 100 g': '8.7 g / 100 g', 'sel_Valeurs nutritionnelles pour 100 g': '0.313 g / 100 g'}",KINDER," Bonus fidélité doublé dès 100€ d'achat "
https://www.carrefour.fr/p/tablette-de-chocolat-noisette-kitkat-3800020491409?t=2237,france,,KITKAT,Tablette de chocolat noisette KITKAT,la tablette de 99g,1.99,20.10,Yes,PROMO : 20% 25% d'économies,"Laissez-vous séduire par KitKat Tablette, une toute nouvelle expérience multisensorielle. L'iconique gaufrette croustillante KitKat, un coeur noisette onctueux, enrobés d'un généreux nappage au chocolat marbré. À consommer à la maison, seul ou à partager. Une délicieuse recette, à retrouver également avec un coeur cacao et un coeur caramel salé. HAVE A BREAK, HAVE A KITKAT**. *Une pause. **Un brea…","Ingrédients : Sucre, pâte da cacao*, matières grasses végétales (palme, karité), farine de BLE, LAIT écrémé en poudre, beurre de cacao*, PETIT-LAIT filtré en poudre, sirop de glucose, matière grasse de LAIT anhydre, pâte de NOISETTES 2.1%, cacao maigre*, émulsifiant (lécithines), sel, arôme naturel, poudre à lever (carbonate de sodium). Peut contenir : ARACHIDES. *Bilan massique certifié Rainfores…",Gaufrette croustillante enrobée de chocolat au lait (50.9%) et de chocolat (11.9%) avec un fourrage (20.3%) à la noisette aromatisé.,"Accueil, Rayons , Epicerie sucrée , Confiseries et Chocolats ",https://media.carrefour.fr/medias/9923867dd2dc444d80369c0a2bedd2b3/p_540x540/03800020491409_H1N1_s02.png,3800020491409,,,2025-07-01T00:00:00+0200,2025-09-15T23:59:00+0200,,,,"{'valeur énergétique (kJ)_Valeurs nutritionnelles pour 33 g': '730 kJ / 33 g', ""valeur énergétique (kJ)_Taux d'apports journaliers pour 33 g"": '9 %', 'valeur énergétique (kcal)_Valeurs nutritionnelles pour 33 g': '175 kcal / 33 g', ""valeur énergétique (kcal)_Taux d'apports journaliers pour 33 g"": '9 %', 'matières grasses_Valeurs nutritionnelles pour 33 g': '9.9 g / 33 g', ""matières grasses_Taux d'apports journaliers pour 33 g"": '14 %', 'acides gras saturés_Valeurs nutritionnelles pour 33 g': '5.5 g / 33 g', ""acides gras saturés_Taux d'apports journaliers pour 33 g"": '28 %', 'glucides_Valeurs nutritionnelles pour 33 g': '19.1 g / 33 g', ""glucides_Taux d'apports journaliers pour 33 g"": '7 %', 'sucres_Valeurs nutritionnelles pour 33 g': '15.7 g / 33 g', ""sucres_Taux d'apports journaliers pour 33 g"": '17 %', 'fibres alimentaires_Valeurs nutritionnelles pour 33 g': '0.8 g / 33 g', ""fibres alimentaires_Taux d'apports journaliers pour 33 g"": '', 'protéines_Valeurs nutritionnelles pour 33 g': '1.9 g / 33 g', ""protéines_Taux d'apports journaliers pour 33 g"": '4 %', 'sel_Valeurs nutritionnelles pour 33 g': '0.07 g / 33 g', ""sel_Taux d'apports journaliers pour 33 g"": '1 %'}",KITKAT," Bonus fidélité doublé dès 100€ d'achat "
https://www.carrefour.fr/p/bonbons-mini-red-team-carambar-3664346352123?t=2237,france,,CARAMBAR,Bonbons Mini red team CARAMBAR,le pacquet de 350g,3.49,9.97,Yes,Le 2ème à -68%,"L'équipe des Mini Fruits Rouges est de sortie ! Un assortiment fruité et barré de Mini Carambar pour un moment 100% plaisir, à partager !","Ingrédients : Sirop de glucose (origine UE), sucre, huile de palme, acidifiant (acide citrique), gélatine, arômes naturels, denrée alimentaire colorante (jus concentré de carotte noire), émulsifiant (E471), colorant (charbon végétal médicinal). Peut contenir LAIT et FRUITS A COQUE.Fabriqué en France.",Confiseries aromatisées. Parfums assortis.,"Accueil, Rayons , Epicerie sucrée , Confiseries et Chocolats ",https://media.carrefour.fr/medias/4b50238e24c34ca18e287f9d1d0648c3/p_540x540/03664346352123_C1N1_s01.png,3664346352123,,,,,,,,"{'valeur énergétique (kJ)_Valeurs nutritionnelles pour 100 g': '1640 kJ / 100 g', 'valeur énergétique (kcal)_Valeurs nutritionnelles pour 100 g': '387 kcal / 100 g', 'matières grasses_Valeurs nutritionnelles pour 100 g': '4 g / 100 g', 'acides gras saturés_Valeurs nutritionnelles pour 100 g': '2 g / 100 g', 'glucides_Valeurs nutritionnelles pour 100 g': '86 g / 100 g', 'sucres_Valeurs nutritionnelles pour 100 g': '59 g / 100 g', 'protéines_Valeurs nutritionnelles pour 100 g': '0.6 g / 100 g', 'sel_Valeurs nutritionnelles pour 100 g': '0.01 g / 100 g'}",CARAMBAR," Marque partenaire Jeu Monopoly "
https://www.carrefour.fr/p/nougat-tendre-de-montelimar-reflets-de-france-3245390021700?t=2237,france,,REFLETS DE FRANCE,Nougat Tendre de Montélimar REFLETS DE FRANCE,le paquet de 200g,4.35,21.75,No,,,"Sucre, AMANDES 30%, miel 19%, sirop de glucose, pain azyme (fécule de pomme de terre, eau, huile de tournesol), blanc d'ŒUF, arôme naturel de vanille.",Nougat de Montélimar,"Accueil, Rayons , Epicerie sucrée , Confiseries et Chocolats ",https://media.carrefour.fr/medias/383a2d7c99554692be7e126705a43cfb/p_540x540/3245390021700_0.jpg,3245390021700,,,,,,,,"{'Valeur énergétique (kJ)_Valeurs nutritionnelles pour 100 g': '1876 kJ / 100 g', 'Valeur énergétique (kcal)_Valeurs nutritionnelles pour 100 g': '447 kcal / 100 g', 'Matieres grasses_Valeurs nutritionnelles pour 100 g': '16 g / 100 g', 'Dont acides gras saturés_Valeurs nutritionnelles pour 100 g': '1.3 g / 100 g', 'Glucides_Valeurs nutritionnelles pour 100 g': '65 g / 100 g', 'Dont sucres_Valeurs nutritionnelles pour 100 g': '59 g / 100 g', 'Fibres alimentaires_Valeurs nutritionnelles pour 100 g': '3.6 g / 100 g', 'Protéines_Valeurs nutritionnelles pour 100 g': '8.2 g / 100 g', 'Sel_Valeurs nutritionnelles pour 100 g': '0.03 g / 100 g'}",REFLETS DE FRANCE,
https://www.carrefour.fr/p/bonbons-pastilles-de-vichy-reflets-de-france-3245390178695?t=2237,france,,REFLETS DE FRANCE,Bonbons pastilles de Vichy REFLETS DE FRANCE,le paquet de 230g,1.09,4.74,No,,,"Sucre (origine France), émulsifiant : sels de magnésium d'acides gras, sels minéraux extraits des eaux du bassin de vichy 0,3%, arôme naturel de menthe, sirop de glucose.",,"Accueil, Rayons , Epicerie sucrée , Confiseries et Chocolats ",https://media.carrefour.fr/medias/369923385d524c2498ad04f4044125c7/p_540x540/3245390178695_0.jpg,3245390178695,,,,,,,,"{'Valeur énergétique (kJ)_Valeurs nutritionnelles pour 100 g': '1696 kJ / 100 g', 'Valeur énergétique (kcal)_Valeurs nutritionnelles pour 100 g': '399 kcal / 100 g', 'Glucides_Valeurs nutritionnelles pour 100 g': '99 g / 100 g', 'Dont sucres_Valeurs nutritionnelles pour 100 g': '99 g / 100 g'}",REFLETS DE FRANCE,
https://www.carrefour.fr/p/tablette-de-chocolat-noir-74-bio-carrefour-bio-3270190127765?t=2237,france,,CARREFOUR BIO,Tablette de Chocolat Noir 74% Bio CARREFOUR BIO,la tablette de 100g,1.69,16.90,Yes,Le 2ème à -20%,,"Pâte de cacao* (fèves de cacao d'origine Equateur et/ou Pérou et/ou Sao Tomé), sucre*, beurre de cacao*, émulsifiant : lécithines* (tournesol), extrait de vanille*. *biologique.",Chocolat noir issu de l'agriculture biologique. Pur beurre de cacao,"Accueil, Rayons , Epicerie sucrée , Confiseries et Chocolats ",https://media.carrefour.fr/medias/97d7815ac0284e1ebc61857745daee84/p_540x540/3270190127765_0.jpg,3270190127765,,,,,,,,"{'Valeur énergétique (kJ)_Valeurs nutritionnelles pour 100 g': '2353 kJ / 100 g', 'Valeur énergétique (kcal)_Valeurs nutritionnelles pour 100 g': '567 kcal / 100 g', 'Matieres grasses_Valeurs nutritionnelles pour 100 g': '42 g / 100 g', 'Dont acides gras saturés_Valeurs nutritionnelles pour 100 g': '26 g / 100 g', 'Glucides_Valeurs nutritionnelles pour 100 g': '32 g / 100 g', 'Dont sucres_Valeurs nutritionnelles pour 100 g': '27 g / 100 g', 'Fibres alimentaires_Valeurs nutritionnelles pour 100 g': '12 g / 100 g', 'Protéines_Valeurs nutritionnelles pour 100 g': '9.6 g / 100 g', 'Sel_Valeurs nutritionnelles pour 100 g': '0.03 g / 100 g'}",CARREFOUR BIO," Ma communauté a testé "
https://www.carrefour.fr/p/tablette-de-chocolat-noir-noisettes-entieres-carrefour-extra-3560070776177?t=2237,france,,CARREFOUR EXTRA,Tablette de Chocolat Noir Noisettes Entières CARREFOUR EXTRA,la tablette de 200g,2.09,10.45,No,,,"Pâte de cacao, sucre, NOISETTES entières torréfiées 25%, beurre de cacao, matière grasse de LAIT anhydre, émulsifiant : lécithines. Cacao : 50% minimum dans le chocolat noir.",Chocolat noir aux noisettes entières,"Accueil, Rayons , Epicerie sucrée , Confiseries et Chocolats ",https://media.carrefour.fr/medias/85557fbdaf7c4ad7a5d49733f0773b5f/p_540x540/3560070776177_0.jpg,3560070776177,,,,,,,,"{'Valeur énergétique (kJ)_Valeurs nutritionnelles pour 100 g': '2309 kJ / 100 g', 'Valeur énergétique (kcal)_Valeurs nutritionnelles pour 100 g': '555 kcal / 100 g', 'Matieres grasses_Valeurs nutritionnelles pour 100 g': '37 g / 100 g', 'Dont acides gras saturés_Valeurs nutritionnelles pour 100 g': '14 g / 100 g', 'Glucides_Valeurs nutritionnelles pour 100 g': '42 g / 100 g', 'Dont sucres_Valeurs nutritionnelles pour 100 g': '38 g / 100 g', 'Fibres alimentaires_Valeurs nutritionnelles pour 100 g': '8.2 g / 100 g', 'Protéines_Valeurs nutritionnelles pour 100 g': '9.4 g / 100 g', 'Sel_Valeurs nutritionnelles pour 100 g': '0.01 g / 100 g'}",CARREFOUR EXTRA,
https://www.carrefour.fr/p/nougat-blanc-de-montelimar-reflets-de-france-3245390021670?t=2237,france,,REFLETS DE FRANCE,Nougat Blanc de Montélimar REFLETS DE FRANCE,le sachet de 200g,3.99,19.95,No,,,"Sucre, AMANDES 30%, miel 19%, sirop de glucose, pain azyme (fécule de pomme de terre, eau, huile de tournesol), blanc d'OEUF, arôme naturel de vanille. Peut contenir des Traces d'autres FRUITS A COQUE.",,"Accueil, Rayons , Epicerie sucrée , Confiseries et Chocolats ",https://media.carrefour.fr/medias/c0b4efaa447b4114b08e1dffad4134ba/p_540x540/3245390021670_1.JPG,3245390021670,,,,,,,,"{'Valeur énergétique (kJ)_Valeurs nutritionnelles pour 100 g': '1876 kJ / 100 g', 'Valeur énergétique (kcal)_Valeurs nutritionnelles pour 100 g': '447 kcal / 100 g', 'Matieres grasses_Valeurs nutritionnelles pour 100 g': '16 g / 100 g', 'Dont acides gras saturés_Valeurs nutritionnelles pour 100 g': '1.3 g / 100 g', 'Glucides_Valeurs nutritionnelles pour 100 g': '65 g / 100 g', 'Dont sucres_Valeurs nutritionnelles pour 100 g': '59 g / 100 g', 'Protéines_Valeurs nutritionnelles pour 100 g': '3.6 g / 100 g', 'Sel_Valeurs nutritionnelles pour 100 g': '8.2 g / 100 g'}",REFLETS DE FRANCE,
https://www.carrefour.fr/p/bonbons-marshmallows-carrefour-classic-3270190178057?t=2237,france,,CARREFOUR CLASSIC',Bonbons Marshmallows CARREFOUR CLASSIC',le sachet de 300g,1.49,4.97,No,,,"Sirop de glucose-fructose, sucre, eau, dextrose, gélatine de porc, arôme naturel de vanille, colorant :rouge de betterave.",Confiseries guimauve,"Accueil, Rayons , Epicerie sucrée , Confiseries et Chocolats ",https://media.carrefour.fr/medias/b000a9732bd73fae92a65d0ef29c028d/p_540x540/3270190178057-0.jpg,3270190178057,,,,,,,,"{'Valeur énergétique (kJ)_Valeurs nutritionnelles pour 100 g': '1433 kJ / 100 g', 'Valeur énergétique (kcal)_Valeurs nutritionnelles pour 100 g': '337 kcal / 100 g', 'Glucides_Valeurs nutritionnelles pour 100 g': '80 g / 100 g', 'Dont sucres_Valeurs nutritionnelles pour 100 g': '68 g / 100 g', 'Protéines_Valeurs nutritionnelles pour 100 g': '4 g / 100 g', 'Sel_Valeurs nutritionnelles pour 100 g': '0.03 g / 100 g'}",CARREFOUR CLASSIC',
https://www.carrefour.fr/p/bonbons-menthe-sans-sucres-carrefour-3560070319107?t=2237,france,,CARREFOUR,Bonbons menthe sans sucres CARREFOUR,150 g e,1.99,13.27,No,,,"Ingrédients : édulcorants : maltitols et glycosides de stéviol issus de stevia, arômes naturels de menthe.","Bonbons sans sucres avec édulcorants, à la menthe","Accueil, Rayons , Epicerie sucrée , Confiseries et Chocolats ",https://media.carrefour.fr/medias/fef68e0aa8fa4fc3aed3e5b9ad69d0d6/p_540x540/3560070319107_1.JPG,3560070319107,,,,,,,,"{'Valeur énergétique (kJ)_Valeurs nutritionnelles pour 100 g': '972 kJ / 100 g', 'Valeur énergétique (kcal)_Valeurs nutritionnelles pour 100 g': '233 kcal / 100 g', 'Glucides_Valeurs nutritionnelles pour 100 g': '97 g / 100 g', 'Dont sucres_Valeurs nutritionnelles pour 100 g': '0.5 g / 100 g'}",CARREFOUR,
https://www.carrefour.fr/p/bonbons-cola-acid-carrefour-sensation-3560070821808?t=2237,france,,CARREFOUR SENSATION,Bonbons Cola'Acid CARREFOUR SENSATION,le sachet de 250g,1.39,5.56,No,,,"Sucre, sirop de glucose, eau, gélatine de porc, acidifiants : acide tartrique {L(+)} - acide malique - malates de sodium, sirop de sucre caramélisé, arôme naturel.",Confiseries gélifiées acidulées aromatisées goût cola,"Accueil, Rayons , Epicerie sucrée , Confiseries et Chocolats ",https://media.carrefour.fr/medias/c6cacfad886c3562b2b3195c55721a55/p_540x540/3560070821808-0.jpg,3560070821808,,,,,,,,"{'Valeur énergétique (kJ)_Valeurs nutritionnelles pour 100 g': '1436 kJ / 100 g', 'Valeur énergétique (kcal)_Valeurs nutritionnelles pour 100 g': '338 kcal / 100 g', 'Glucides_Valeurs nutritionnelles pour 100 g': '78 g / 100 g', 'Dont sucres_Valeurs nutritionnelles pour 100 g': '63 g / 100 g', 'Protéines_Valeurs nutritionnelles pour 100 g': '5.4 g / 100 g', 'Sel_Valeurs nutritionnelles pour 100 g': '0.22 g / 100 g'}",CARREFOUR SENSATION,
https://www.carrefour.fr/p/bonbons-nounours-guimauve-carrefour-classic-3560070339495?t=2237,france,,CARREFOUR CLASSIC',Bonbons Nounours guimauve CARREFOUR CLASSIC',le paquet de 180g,1.25,6.25,No,,,"Sirop de glucose-fructose, sucre, eau, beurre de cacao, LAIT entier en poudre, pâte de cacao, gélatine de porc, LACTOSERUM en poudre, émulsifiant : lécithines, arômes.",Bonbon de chocolat : Guimauve enrobée de chocolat au lait (30%),"Accueil, Rayons , Epicerie sucrée , Confiseries et Chocolats ",https://media.carrefour.fr/medias/5069e041ef7e35448147d25004e43099/p_540x540/3560070339495-0.jpg,3560070339495,,,,,,,,"{'Valeur énergétique (kJ)_Valeurs nutritionnelles pour 100 g': '1663 kJ / 100 g', 'Valeur énergétique (kcal)_Valeurs nutritionnelles pour 100 g': '394 kcal / 100 g', 'Matieres grasses_Valeurs nutritionnelles pour 100 g': '9.4 g / 100 g', 'Dont acides gras saturés_Valeurs nutritionnelles pour 100 g': '5.7 g / 100 g', 'Glucides_Valeurs nutritionnelles pour 100 g': '73 g / 100 g', 'Dont sucres_Valeurs nutritionnelles pour 100 g': '58 g / 100 g', 'Fibres alimentaires_Valeurs nutritionnelles pour 100 g': '0.6 g / 100 g', 'Protéines_Valeurs nutritionnelles pour 100 g': '4.1 g / 100 g', 'Sel_Valeurs nutritionnelles pour 100 g': '0.08 g / 100 g'}",CARREFOUR CLASSIC',
https://www.carrefour.fr/p/pates-de-fruits-abricot-mure-poire-carrefour-extra-3560070530748?t=2237,france,,CARREFOUR EXTRA,Pâtes De Fruits Abricot Mûre Poire CARREFOUR EXTRA,la boite de 180g,2.85,15.83,No,,,"Pulpes de fruits {abricot : purées de fruits 53% (pomme 40%, abricot 13%)*, mûre : purées de fruits 53% (pomme 40%, mûre 13%)*, poire : purées de fruits 52,5% (pomme 40%, poire 12,5%)*}, sucre, sirop de glucose, gélifiant : pectines, acidifiant : acide citrique, arôme naturel d'abricot avec autres arômes naturels, arôme naturel de mûre avec autres arômes naturels, arôme naturel de poire avec autre…","Assortiment de 6 pâtes de fruits à l'abricot, à la mûre, à la poire, aromatisées","Accueil, Rayons , Epicerie sucrée , Confiseries et Chocolats ",https://media.carrefour.fr/medias/8f0dd612d7a032b18b51b1a7b83cfc6e/p_540x540/3560070530748-0.jpg,3560070530748,,,,,,,,"{'Valeur énergétique (kJ)_Valeurs nutritionnelles pour 100 g': '1416 kJ / 100 g', 'Valeur énergétique (kcal)_Valeurs nutritionnelles pour 100 g': '333 kcal / 100 g', 'Glucides_Valeurs nutritionnelles pour 100 g': '82 g / 100 g', 'Dont sucres_Valeurs nutritionnelles pour 100 g': '63 g / 100 g', 'Fibres alimentaires_Valeurs nutritionnelles pour 100 g': '1.2 g / 100 g', 'Sel_Valeurs nutritionnelles pour 100 g': '0.13 g / 100 g'}",CARREFOUR EXTRA,
https://www.carrefour.fr/p/tablette-de-chocolat-lait-carrefour-classic-3245412211393?t=2237,france,,CARREFOUR CLASSIC',Tablette de Chocolat Lait CARREFOUR CLASSIC',les 3 tablettes de 100g,3.19,10.63,No,,,"Sucre, beurre de cacao, poudre de LAIT écrémé du pays alpin 17%, pâte de cacao, LACTOSERUM en poudre, matière grasse de LAIT anhydre, pâte de NOISETTES, émulsifiant : lécithines (tournesol), arôme naturel vanille. Cacao : 30% minimum.",Chocolat supérieur au lait,"Accueil, Rayons , Epicerie sucrée , Confiseries et Chocolats ",https://media.carrefour.fr/medias/1d1c8da7221932b4a6daf06b608a2a8e/p_540x540/3245412211393-0.jpg,3245412211393,,,,,,,,"{'Valeur énergétique (kJ)_Valeurs nutritionnelles pour 100 g': '2239 kJ / 100 g', 'Valeur énergétique (kcal)_Valeurs nutritionnelles pour 100 g': '536 kcal / 100 g', 'Matieres grasses_Valeurs nutritionnelles pour 100 g': '30 g / 100 g', 'Dont acides gras saturés_Valeurs nutritionnelles pour 100 g': '18 g / 100 g', 'Glucides_Valeurs nutritionnelles pour 100 g': '57 g / 100 g', 'Dont sucres_Valeurs nutritionnelles pour 100 g': '57 g / 100 g', 'Fibres alimentaires_Valeurs nutritionnelles pour 100 g': '2.5 g / 100 g', 'Protéines_Valeurs nutritionnelles pour 100 g': '7.8 g / 100 g', 'Sel_Valeurs nutritionnelles pour 100 g': '0.24 g / 100 g'}",CARREFOUR CLASSIC',
https://www.carrefour.fr/p/carres-chocolats-noir-noisettes-entieres-cote-d-or-3045140015849?t=2237,france,,COTE D'OR,Carrés Chocolats Noir Noisettes Entières COTE D'OR,Le paquet de 10 carrés - 200 g,4.85,24.25,Yes,Prenez en 3 = Payez en 2,Retrouvez les sensations gourmandes du chocolat Noir Noisettes Côte d'Or en carrés individuels.,"Sucre, pâte de cacao, NOISETTES (20 %), beurre de cacao, BEURRE concentré, émulsifiant (lécithines de SOJA), arôme naturel de vanille. PEUT CONTENIR AUTRES FRUITS A COQUE, BLÉ.",Chocolat noir aux noisettes entières (20 %).,"Accueil, Rayons , Epicerie sucrée , Confiseries et Chocolats ",https://media.carrefour.fr/medias/05049ce4aaa04150ae2153bd8f813cba/p_540x540/03045140015849_H1N1_s42.jpeg,3045140015849,,,,,,,,"{'valeur énergétique (kJ)_Valeurs nutritionnelles pour 100 g': '2401 kJ / 100 g', 'valeur énergétique (kcal)_Valeurs nutritionnelles pour 100 g': '578 kcal / 100 g', 'matières grasses_Valeurs nutritionnelles pour 100 g': '40 g / 100 g', 'acides gras saturés_Valeurs nutritionnelles pour 100 g': '18 g / 100 g', 'glucides_Valeurs nutritionnelles pour 100 g': '43 g / 100 g', 'sucres_Valeurs nutritionnelles pour 100 g': '40 g / 100 g', 'fibres alimentaires_Valeurs nutritionnelles pour 100 g': '7.4 g / 100 g', 'protéines_Valeurs nutritionnelles pour 100 g': '6.8 g / 100 g', 'sel_Valeurs nutritionnelles pour 100 g': '0.01 g / 100 g'}",COTE D'OR," Ma communauté recommande "
https://www.carrefour.fr/p/barres-chocolatees-lait-cereales-kinder-country-4008400260921?t=2237,france,,KINDER COUNTRY,Barres Chocolatées Lait Céréales KINDER COUNTRY,"9 barres - 211,5g",3.45,16.27,No,,"Avec Kinder Country, faites vous une petite pause gourmande qui fait plaisir : une recette qui allie le goût inimitable du chocolat Kinder et des céréales soufflées croustillantes !","chocolat supérieur au LAIT 33,5% (sucre, beurre de cacao, LAIT en poudre, pâte de cacao, émulsifiants : lécithines SOJA ; vanilline), sucre, LAIT écrémé en poudre 18%, huile de palme, BEURRE concentré, ORGE, riz, FROMENT, BLE (épeautre), sarrasin, émulsifiants (lécithines SOJA), vanilline.Sur le total : produits laitiers 31%, céréales 7,5%.Le chocolat utilisé est un chocolat pur beurre de cacao.",Barre céréalière enrobée de chocolat supérieur au lait.,"Accueil, Rayons , Epicerie sucrée , Confiseries et Chocolats ",https://media.carrefour.fr/medias/605a8d373b0643009cb507f59d8e8ab7/p_540x540/04008400260921_C1R1_s19.jpeg,4008400260921,,,,,,,,"{'valeur énergétique (kJ)_Valeurs nutritionnelles pour 100 g': '2342 kJ / 100 g', 'valeur énergétique (kcal)_Valeurs nutritionnelles pour 100 g': '561 kcal / 100 g', 'matières grasses_Valeurs nutritionnelles pour 100 g': '33.8 g / 100 g', 'acides gras saturés_Valeurs nutritionnelles pour 100 g': '21.9 g / 100 g', 'glucides_Valeurs nutritionnelles pour 100 g': '54.9 g / 100 g', 'sucres_Valeurs nutritionnelles pour 100 g': '49.1 g / 100 g', 'protéines_Valeurs nutritionnelles pour 100 g': '8.6 g / 100 g', 'sel_Valeurs nutritionnelles pour 100 g': '0.275 g / 100 g'}",KINDER COUNTRY," Ma communauté recommande "
https://www.carrefour.fr/p/carres-chocolats-noir-cote-d-or-7622200002290?t=2237,france,,COTE D'OR,Carrés Chocolats Noir COTE D'OR,La boîte de 24 mignonnettes - 240 g,5.09,21.21,Yes,Prenez en 3 = Payez en 2,"Côte d'Or Noir : Découvrez l'intensité du chocolat Côte d'Or Mignonnette Noir de Noir, à déguster seul ou entre amis ! Depuis 1883, Côte d'Or sélectionne les meilleures fèves de cacao à travers le monde pour donner à son chocolat ce caractère généreux, intense et unique","Sucre, pâte de cacao, beurre de cacao, émulsifiant (lécithines de SOJA), arôme naturel de vanille, LAIT écrémé en poudre. PEUT CONTENIR FRUITS À COQUE.",Chocolat extra noir,"Accueil, Rayons , Epicerie sucrée , Confiseries et Chocolats ",https://media.carrefour.fr/medias/61077fdef7be4ac28e9f2c0d69d63383/p_540x540/07622200002290_H1N1_s00.jpeg,7622200002290,,,,,,,,"{'valeur énergétique (kJ)_Valeurs nutritionnelles pour 100 g': '2178 kJ / 100 g', 'valeur énergétique (kcal)_Valeurs nutritionnelles pour 100 g': '522 kcal / 100 g', 'matières grasses_Valeurs nutritionnelles pour 100 g': '29 g / 100 g', 'acides gras saturés_Valeurs nutritionnelles pour 100 g': '17 g / 100 g', 'glucides_Valeurs nutritionnelles pour 100 g': '55 g / 100 g', 'sucres_Valeurs nutritionnelles pour 100 g': '52 g / 100 g', 'fibres alimentaires_Valeurs nutritionnelles pour 100 g': '7.6 g / 100 g', 'protéines_Valeurs nutritionnelles pour 100 g': '5.5 g / 100 g', 'sel_Valeurs nutritionnelles pour 100 g': '0.01 g / 100 g'}",COTE D'OR," Ma communauté recommande "
https://www.carrefour.fr/p/carres-chocolats-lait-noisettes-entieres-cote-d-or-3045140015832?t=2237,france,,COTE D'OR,Carrés Chocolats Lait Noisettes Entières COTE D'OR,Le paquet de 10 carrés - 200 g,4.55,22.75,Yes,Prenez en 3 = Payez en 2,Retrouvez les sensations gourmandes du chocolat Lait Noisettes Côte d'Or en carrés individuels.,"Sucre, NOISETTES (20 %), pâte de cacao, beurre de cacao, LAIT écrémé en poudre, lactosérum en poudre (de LAIT), BEURRE concentré, arômes, émulsifiant (lécithines de SOJA). PEUT CONTENIR FRUITS A COQUE ET BLÉ.",Chocolat au lait aux noisettes entières (20 %).,"Accueil, Rayons , Epicerie sucrée , Confiseries et Chocolats ",https://media.carrefour.fr/medias/fbbc3b0b68fa495b85cad61dc98c2afe/p_540x540/03045140015832_H1C1_s63.png,3045140015832,,,,,,,,"{'valeur énergétique (kJ)_Valeurs nutritionnelles pour 100 g': '2318 kJ / 100 g', 'valeur énergétique (kcal)_Valeurs nutritionnelles pour 100 g': '557 kcal / 100 g', 'matières grasses_Valeurs nutritionnelles pour 100 g': '36 g / 100 g', 'acides gras saturés_Valeurs nutritionnelles pour 100 g': '16 g / 100 g', 'glucides_Valeurs nutritionnelles pour 100 g': '46 g / 100 g', 'sucres_Valeurs nutritionnelles pour 100 g': '44 g / 100 g', 'fibres alimentaires_Valeurs nutritionnelles pour 100 g': '4.5 g / 100 g', 'protéines_Valeurs nutritionnelles pour 100 g': '9.2 g / 100 g', 'sel_Valeurs nutritionnelles pour 100 g': '0.26 g / 100 g'}",COTE D'OR," Ma communauté recommande "
